"","long","lat","order","hole","piece","regione","group"
"2619",10.56609907,44.90837529,2619,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2620",10.57342435,44.90899646,2620,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2621",10.58241448,44.91259923,2621,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2622",10.5924035,44.91471121,2622,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2623",10.59872988,44.91471121,2623,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2624",10.6118821,44.92104713,2624,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2625",10.62503432,44.92564378,2625,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2626",10.62786454,44.92415298,2626,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2627",10.63951841,44.93943373,2627,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2628",10.65033985,44.94800586,2628,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2629",10.65849755,44.96254121,2629,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2630",10.66382503,44.96850443,2630,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2631",10.67980747,44.97670386,2631,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2632",10.68663331,44.98664256,2632,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2633",10.6959564,44.97446765,2633,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2634",10.68813166,44.96564705,2634,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2635",10.69229376,44.96216851,2635,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2636",10.70244927,44.96527435,2636,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2637",10.71077345,44.97310108,2637,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2638",10.7112729,44.98303978,2638,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2639",10.7144361,44.9871395,2639,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2640",10.7245916,44.99136344,2640,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2641",10.72941963,44.98676679,2641,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2642",10.73874272,44.98577292,2642,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2643",10.74157295,44.98030664,2643,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2644",10.7410735,44.97471612,2644,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2645",10.74806581,44.96278968,2645,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2646",10.74273833,44.95396908,2646,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2647",10.74373724,44.94912396,2647,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2648",10.77070761,44.94403038,2648,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2649",10.78119608,44.941173,2649,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2650",10.80217304,44.93943373,2650,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2651",10.81965383,44.93682482,2651,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2652",10.84262859,44.92924656,2652,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2653",10.84729013,44.92676188,2653,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2654",10.86527038,44.92961926,2654,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2655",10.86493741,44.92353181,2655,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2656",10.87392753,44.92179253,2656,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2657",10.87659127,44.91707165,2657,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2658",10.8979012,44.92179253,2658,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2659",10.88791217,44.91421427,2659,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2660",10.89040943,44.91235077,2660,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2661",10.91388364,44.92315911,2661,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2662",10.91904463,44.92378027,2662,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2663",10.94135346,44.92191677,2663,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2664",10.95134248,44.92787999,2664,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2665",10.95051006,44.93334627,2665,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2666",10.96715844,44.93483708,2666,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2667",10.97614856,44.94179417,2667,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2668",10.98880133,44.95136017,2668,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2669",10.99396232,44.95384485,2669,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2670",11.00894586,44.95471448,2670,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2671",11.02259753,44.95272674,2671,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2672",11.04507284,44.95198134,2672,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2673",11.05955692,44.94887549,2673,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2674",11.07304211,44.96266544,2674,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2675",11.0885251,44.95931113,2675,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2676",11.10367512,44.95831726,2676,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2677",11.11799272,44.95446601,2677,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2678",11.12448559,44.95136017,2678,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2679",11.12931362,44.94514848,2679,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2680",11.14862573,44.93434014,2680,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2681",11.15362025,44.93347051,2681,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2682",11.15861476,44.93806716,2682,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2683",11.17942523,44.93781869,2683,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2684",11.2022335,44.93943373,2684,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2685",11.21305495,44.94340921,2685,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2686",11.24152367,44.94589388,2686,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2687",11.24618521,44.9514844,2687,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2688",11.25667369,44.94676352,2688,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2689",11.26666272,44.94390614,2689,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2690",11.27232316,44.93831562,2690,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2691",11.28431,44.95657799,2691,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2692",11.29679628,44.95769609,2692,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2693",11.30162431,44.96241698,2693,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2694",11.31361114,44.95831726,2694,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2695",11.32926061,44.9606777,2695,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2696",11.3375848,44.95632952,2696,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2697",11.35722988,44.95011783,2697,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2698",11.36272384,44.95545988,2698,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2699",11.37820683,44.95794456,2699,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2700",11.39835137,44.95496295,2700,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2701",11.40883985,44.9499936,2701,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2702",11.42632064,44.95210557,2702,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2703",11.42682009,44.95011783,2703,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2704",11.42398987,44.93781869,2704,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2705",11.42498877,44.9323524,2705,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2706",11.43414538,44.92937079,2706,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2707",11.46427894,44.93583095,2707,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2708",11.46594377,44.93607942,2708,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2709",11.49008392,44.93719752,2709,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2710",11.51572242,44.93645212,2710,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2711",11.52371364,44.93694905,2711,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2712",11.53420211,44.93632788,2712,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2713",11.54918565,44.92887386,2713,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2714",11.55634445,44.9227864,2714,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2715",11.56500161,44.91893516,2715,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2716",11.57898624,44.91682318,2716,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2717",11.58647801,44.91123266,2717,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2718",11.58847582,44.89930622,2718,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2719",11.59197198,44.89197643,2719,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2720",11.60079562,44.88899482,2720,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2721",11.61960828,44.88800095,2721,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2722",11.62493576,44.88924329,2722,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2723",11.65690064,44.90713295,2723,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2724",11.6727166,44.91508391,2724,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2725",11.68753365,44.91682318,2725,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2726",11.7075117,44.92452568,2726,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2727",11.72532547,44.92651342,2727,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2728",11.73298372,44.92663765,2728,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2729",11.74313923,44.93272511,2729,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2730",11.74463758,44.93707329,2730,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2731",11.73997604,44.94974513,2731,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2732",11.74696835,44.95806879,2732,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2733",11.76028706,44.95943537,2733,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2734",11.77227389,44.96204427,2734,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2735",11.78376127,44.96428048,2735,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2736",11.79724645,44.97384648,2736,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2737",11.80473822,44.97695233,2737,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2738",11.81589263,44.97720079,2738,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2739",11.83836794,44.97272838,2739,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2740",11.85335148,44.97421918,2740,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2741",11.87732514,44.97446765,2741,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2742",11.89164274,44.97744926,2742,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2743",11.89946748,44.97782196,2743,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2744",11.92127685,44.97459188,2744,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2745",11.9279362,44.97496459,2745,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2746",11.93859116,44.9779462,2746,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2747",11.95124392,44.98353672,2747,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2748",11.9627313,44.98689103,2748,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2749",11.98570606,44.98378518,2749,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2750",11.99652751,44.98229438,2750,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2751",12.01534017,44.97657962,2751,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2752",12.04747154,44.97695233,2752,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2753",12.05679463,44.9706164,2753,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2754",12.06395343,44.9694983,2754,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2755",12.07227762,44.97198298,2755,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2756",12.09142325,44.97011947,2756,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2757",12.09974744,44.96601975,2757,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2758",12.10124579,44.96192004,2758,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2759",12.10890404,44.96154734,2759,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2760",12.11622933,44.95769609,2760,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2761",12.1175612,44.95123594,2761,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2762",12.12804967,44.93707329,2762,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2763",12.14236728,44.92787999,2763,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2764",12.15801675,44.93061313,2764,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2765",12.16117994,44.93856409,2765,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2766",12.16900468,44.94204264,2766,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2767",12.17483161,44.93930949,2767,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2768",12.17932667,44.93185547,2768,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2769",12.18765086,44.92638918,2769,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2770",12.19414373,44.92539531,2770,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2771",12.21112507,44.92701035,2771,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2772",12.22494322,44.92303487,2772,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2773",12.23176905,44.92651342,2773,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2774",12.23959379,44.93508555,2774,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2775",12.25607568,44.94253957,2775,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2776",12.27455538,44.94340921,2776,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2777",12.28088176,44.94166994,2777,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2778",12.29220266,44.931607,2778,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2779",12.29469991,44.92539531,2779,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2780",12.28221363,44.91148113,2780,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2781",12.28454441,44.8937157,2781,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2782",12.28454441,44.87843495,2782,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2783",12.28654221,44.87035975,2783,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2784",12.29403398,44.86029682,2784,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2785",12.30385652,44.85532747,2785,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2786",12.33632085,44.85222162,2786,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2787",12.34347966,44.8458857,2787,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2788",12.3461434,44.82936261,2788,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2789",12.3533022,44.81706347,2789,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2790",12.37927366,44.80103731,2790,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2791",12.39825281,44.79271365,2791,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2792",12.39675446,44.79072591,2792,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2793",12.38726488,44.78501116,2793,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2794",12.37594399,44.78352035,2794,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2795",12.34497801,44.78687466,2795,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2796",12.34897362,44.78935934,2796,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2797",12.36495606,44.78675043,2797,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2798",12.38010608,44.78550809,2798,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2799",12.38776433,44.78973204,2799,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2800",12.37427915,44.79147131,2800,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2801",12.37311376,44.79619219,2801,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2802",12.36445661,44.80302505,2802,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2803",12.35147088,44.81085178,2803,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2804",12.35546649,44.81234258,2804,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2805",12.34531098,44.81954814,2805,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2806",12.33981701,44.8175604,2806,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2807",12.33349063,44.82451749,2807,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2808",12.33299118,44.82874144,2808,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2809",12.30868455,44.84228292,2809,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2810",12.28754111,44.84228292,2810,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2811",12.28471089,44.84079212,2811,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2812",12.26606471,44.82327516,2812,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2813",12.25890591,44.8156969,2813,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2814",12.26772955,44.80861557,2814,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2815",12.26639768,44.80439162,2815,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2816",12.2805488,44.81706347,2816,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2817",12.28587628,44.816815,2817,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2818",12.27522131,44.80662783,2818,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2819",12.27255757,44.80016768,2819,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2820",12.25707459,44.77991757,2820,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2821",12.24825095,44.76277331,2821,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2822",12.24841743,44.75643739,2822,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2823",12.2445883,44.74115664,2823,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2824",12.24242401,44.72711822,2824,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2825",12.24025973,44.69966256,2825,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2826",12.24109214,44.68661801,2826,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2827",12.24575369,44.67655508,2827,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2828",12.25091469,44.67618238,2828,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2829",12.2507482,44.66102586,2829,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2830",12.26090371,44.63965765,2830,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2831",12.26872845,44.62922201,2831,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2832",12.27522131,44.61953178,2832,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2833",12.28188067,44.59369115,2833,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2834",12.28287957,44.5787831,2834,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2835",12.28238012,44.56288118,2835,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2836",12.28038231,44.54225837,2836,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2837",12.27971638,44.52163557,2837,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2838",12.2815477,44.50784562,2838,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2839",12.28554331,44.49790692,2839,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2840",12.29170321,44.48834092,2840,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2841",12.28587628,44.48598048,2841,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2842",12.28737463,44.47169359,2842,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2843",12.29203617,44.45430087,2843,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2844",12.30585433,44.42200009,2844,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2845",12.31001642,44.41827307,2845,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2846",12.31667577,44.40286809,2846,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2847",12.32383457,44.36659183,2847,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2848",12.32982799,44.34621749,2848,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2849",12.33515547,44.33317294,2849,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2850",12.33865163,44.32870053,2850,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2851",12.34481153,44.31180474,2851,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2852",12.34780823,44.30112063,2852,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2853",12.35147088,44.28646105,2853,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2854",12.35729781,44.27055913,2854,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2855",12.36778628,44.24931515,2855,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2856",12.38360224,44.2244684,2856,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2857",12.39242588,44.21316313,2857,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2858",12.39841929,44.20769684,2858,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2859",12.40391326,44.20695144,2859,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2860",12.41756493,44.19005564,2860,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2861",12.42971824,44.17887461,2861,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2862",12.43704353,44.17415372,2862,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2863",12.44287046,44.1685632,2863,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2864",12.44503475,44.16694816,2864,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2865",12.45052871,44.16222728,2865,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2866",12.47883095,44.13887133,2866,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2867",12.49431394,44.12383905,2867,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2868",12.50380351,44.11551538,2868,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2869",12.52910904,44.09538951,2869,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2870",12.544925,44.08482964,2870,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2871",12.56090744,44.07638175,2871,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2872",12.56856569,44.07613328,2872,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2873",12.57555801,44.07849372,2873,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2874",12.59287232,44.06047983,2874,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2875",12.62050863,44.0350119,2875,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2876",12.63216249,44.0250732,2876,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2877",12.6556367,44.00817741,2877,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2878",12.68826752,43.98705767,2878,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2879",12.71357305,43.97438582,2879,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2880",12.72139778,43.97277079,2880,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2881",12.73704726,43.96829837,2881,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2882",12.75053244,43.96854684,2882,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2883",12.75552695,43.96196245,2883,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2884",12.74820167,43.95301762,2884,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2885",12.74154232,43.94096694,2885,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2886",12.73987748,43.93848227,2886,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2887",12.73954451,43.9382338,2887,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2888",12.7335511,43.9297859,2888,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2889",12.72789065,43.92419538,2889,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2890",12.73005494,43.91313858,2890,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2891",12.72705823,43.91177201,2891,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2892",12.73488297,43.89599432,2892,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2893",12.72272965,43.88108627,2893,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2894",12.7335511,43.86990523,2894,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2895",12.73288516,43.86928406,2895,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2896",12.72356207,43.8613331,2896,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
"2897",12.70141973,43.85872419,2897,FALSE,"1","Emilia-Romagna","Emilia-Romagna.1"
